Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
632,632,"I just asked my baby if she is putting all that grease in her baby's hair. She is talking about it because I am finally going to let itgrow. I am shaking my head, grown little lady.
",4,3,3,4,2,3,1,1,1,4,2,1,"Ijust asked my baby y she putting all that grease in her baby hair she Tom bout cuz im finna let itgrow smh grown lil lady
",2,3,2,2,3,1,4,2,2,2,4,2
633,635,"Be ready for the first episode of the Verse One Show as early as the first week of December
",4,3,3,4,2,4,2,1,1,4,2,1,"Look out for the first episode of the Verse One Show as early asthe first week of December.
",3,4,4,3,1,3,1,1,1,3,1,1
634,636,"I had a dream last night that I was at my house rocking my daughter.What do you think that meant?
",4,3,3,4,2,3,2,1,1,4,2,2,"My dream last night - was at my house and rocked my daughterto sleep. Trying to interpret?
",3,4,3,4,1,2,2,1,2,3,2,2
635,633,"I really want to apologize too because that's wrong for me to have it come out of my mouth, and say big, wildshit like that to her
",4,3,2,3,2,3,1,2,2,4,2,2,"I really want to apologize to cuz that's wrong for me to come out my mouth and say big wildshit like that to her
",3,3,3,3,2,2,2,2,2,3,2,2
636,637,"Thanks for the small flat rate priority boxes. I'll remember to use one if I evership a $0.99 VHS tape
",4,3,3,4,2,3,2,1,2,3,2,2,"Thanks for small flat rate priority boxes. I'll remember to use one if I evership a $.99 VHS tape
",3,3,4,4,1,4,1,1,1,4,1,2
637,638,"Department of Commerce and Insurance is a great advocate for Tennessean consumers and businesses.Glad she is in Tennessee
",4,3,3,4,2,4,1,1,1,5,2,1,"dept of Commerce and insurance is a great advocate for Tennessean consumers and businesses.Glad she is in TN!
",3,3,4,3,2,3,2,2,2,4,2,2
638,640,"It's really very cold at this game, but watching the San Francisco 49ers make an interception has me feeling pretty good
",4,3,3,4,2,4,2,1,2,4,2,2,"It's really damn cold at this game, but watching the Niners pick one offhas me feeling pretty good.
",3,4,2,3,3,2,1,3,1,3,1,2
639,639,"Watching Eminem on BET, and let me tell you, this dude speaks his mind no matter what! He is going to give you the real facts alltime! Love this dude right here
",4,3,3,3,2,4,1,2,1,4,2,1,"Watchin Eminem on BET and let m tell u this dude speaks his mind no matter what!! He gone give u the real all thetime!! Luv this dude here!
",3,3,2,2,2,2,2,1,2,3,2,1
640,642,"On lonely days I can deal with. But lonely nights are not what I want. I am shaking my head. I do not wait for love, it waits upon me. Do notrush feelings. I wait to feel.
",4,3,4,4,2,4,1,1,1,5,2,2,"Lonely days I can deal wIt bt lonely nights ain't wat I want...smh..I don't wait fa love,it wait upon me. Don'trush feelings,I wait to feel
",3,3,2,2,2,2,3,2,2,2,3,2
641,644,"She might have been there with me from the beginning but the only thing that matters is who is going to be there for you at the end
",4,4,3,4,2,4,2,2,2,4,2,2,"She Might Of been there from The Beginning But it Only matters who gonebe there at the end
",3,3,2,3,3,2,3,3,3,3,3,3
642,646,"Don’t talk or listen. They will observe and if it interests them they pay attention. Wow, this is really me!
",4,3,2,3,1,3,1,1,1,4,1,2,"don't talk or listen. They observe and if it interests them then they pay attention.""Wow this is really me!
",3,4,3,3,1,3,1,1,1,3,1,1
643,641,"Loving my daughter and her loving me back is the greatest love of all.  That's all the love I need
",4,3,4,5,1,4,1,1,1,5,1,1,"Lovin my daughter n her lovin me back is da greatest love of all.datsall da love I need!
",2,3,2,2,2,2,3,2,2,2,4,2
644,647,"It’s going to go well with her and my southern cousin. I think he is planning to visit his Floridiansexual partner. It’s so funny. Pray for him
",4,3,3,3,2,3,2,1,2,3,2,2,"Gonna be great her and my southern cousin think he gonna see his floridapiece lol pray for him
",3,4,2,2,3,2,2,2,2,2,1,2
645,645,"Holiness is not through worship, meditation, or sacrifices.  It's through focus onour responsibility towards other people
",4,3,4,5,2,4,1,1,1,4,1,2,"Holiness is not through worship, meditation ,or sacrifices. It's through focus onour responsibility toward other people.
",3,4,3,4,1,3,1,1,1,3,1,2
646,643,"Oh my gosh, without makeup, all of you bitches are beasts. Even so, you all look like Homer da Clown! Fucking return of the living dead. I am killing myself laughing, I am just saying
",3,2,2,1,4,1,4,5,2,2,4,2,"Omg without makeup Yall bitches are beasts,even so Yall goes look like Homer Da Clown! Fuckin return of Daliving dead Kmsl ..just saying*
",3,2,3,2,2,2,4,2,2,3,2,2
647,649,"I want to thank Nashli for setting me and my ace out to 03. You all were making sureand we appreciate it! Laughing but very fucking serious
",3,4,2,3,3,3,2,2,2,3,2,2,"I wanna thank and Nashli for setting me and my ace out to 03. Yall was making sureand we appreciate it! LBVFS
",2,3,2,2,3,2,3,2,2,2,2,1
648,648,"To be clear, no Illinois brothers have won any step show in Illinois in 20years before 07 did it
",4,3,3,4,2,3,1,1,1,4,2,1,"2 be clear NO Illinois Bruhz won any step show in Illinois in 20years before 07 did it....
",3,3,2,2,3,2,1,2,2,3,3,1
649,651,"Thats because he is naturally a fat boy. Mogs didn't even notice that I swapped out profile picturesover the last six years. I'm laughing
",4,3,2,3,2,3,2,1,2,3,2,2,"dats cuz he naturally a fat boy...mogs don't even notice I swap out profile pixover last 6 years lol
",2,2,2,2,2,2,3,2,2,2,3,2
650,650,"I love where my life is going. I have my eye on everyone.Everyone has a fair chance
",4,4,3,4,2,4,1,2,1,4,1,2,"I love where my life is going. I got my eye on everyone.Everyone has a fair chance
",3,3,2,3,3,3,2,3,1,3,2,2
651,653,"To all the single chicks who don't need a man and are taking their Christmas tree out tothe alley this weekend, laugh-out-loud
",4,3,2,3,2,3,1,2,1,4,1,2,"2 all the single chicks dat don't need a man and taking they xmas tree out tothe alley this wkend lol
",2,2,2,2,2,2,4,2,2,2,4,2
652,654,"I'm happy as shit. These new shoes that just came out are about tobe on my feet! Fuck yeah
",3,4,2,2,4,3,2,4,2,3,2,2,"I'm happy is shit. Dem new SHOES that just came out bout tobe on my feet!!-fck yea,,,
",3,3,2,2,3,2,3,2,2,2,2,2
653,655,"I've been talking about this ignorant (but true) shit for over 15 years...but NOW it's hitting home once thirtiescome into the picture. I'm going to chill, though
",4,3,2,3,2,3,1,2,1,3,2,2,"I been talking this ignant (but true) shit for over 15 years...but NOW its hitting home one 30scome into picture...imma chill tho
",3,2,2,2,2,2,3,2,1,2,3,2
654,652,"My brother said pray for my exes. The sad girl said she was going to deal with a new caliber of dudes. She's a gold digger. I'm laughing.It must be a southern thing
",4,3,2,2,2,2,2,2,2,3,2,2,"My bro said pray for my exs sad one said she gonna deal wit a new caliber dudes aka gold digger lolmust be a southern thing
",3,3,2,2,2,2,2,2,2,2,2,2
655,657,"I think tomorrow I’m going to tweet in the opposite all day. I will say the exact opposite of what I’m thinking atthe moment. Who is with me on this?
",4,3,2,3,2,3,1,1,1,3,2,2,"I think 2morrow imma tweet in opposite all day....say the exact opposite of what I'm thinking atthe moment. Who wit me?
",3,2,2,2,2,2,3,2,2,2,2,2
656,659,"Yeah, C's need to think about the future. They are not winning withthe team they have now
",4,3,2,3,3,2,2,2,2,4,2,2,"yea C's need to think about the future, they are not winning withthe team they have now.
",3,4,3,4,2,3,1,1,1,3,1,1
657,658,"That's funny! But yes, it is rough. Just relax and know people are trying their best and that means a lot. Plus aren't youplanning the \""all-girl day\""
",4,3,4,5,1,4,1,1,1,4,1,1,"LOL yea its rough. Just relax and know ppl are trying their best and that means a lot. Plus arent uplanning the all girl day?
",3,2,3,2,2,2,2,2,2,2,2,2
658,656,"Yes I’m a bears fan. If after nice years Frazier is not making the playoffs consistently then yeah he probably will be fired.
",4,3,3,3,2,3,2,2,1,3,2,2,"Yes I'm a bears fan. If after 9 years Frazier is not making the playoffs consistently they yeahe probably will be fired.
",3,4,3,3,1,3,1,2,1,3,2,1
659,661,"This guy just pushed that chicken over. He is a beast and cannotbe stopped. They need to foul
",4,3,2,3,4,2,2,2,2,3,2,2,"This nigga just folded chicken up .....he a beast and cantbe stop .....they gotta foul
",2,3,2,1,4,1,2,4,2,2,2,1
660,660,"I could speak extensively on men who only look at what their immediate needs are butnever look at things in the long term.  I could, but I won't
",4,3,3,3,2,4,1,2,1,4,2,2,"I could preach a whole sermon on mogs dat look at immediate needs andneva long term...but yea nvm
",3,2,2,2,2,2,3,2,2,2,2,2
661,662,"The girl said I befriended her.The bitch is lying. I don't fuck with girls like her
",3,4,2,1,4,2,2,4,2,3,3,2,"This girl said I got her in the friend zone.... naw bitch its the I ain'tfuckin wit yo ass zone
",3,3,1,1,4,1,3,3,2,2,3,2
662,663,"Give me a gangster whore, one that doesn't give a fuck andthat will stab the whore
",3,2,1,1,5,1,3,5,1,2,4,1,"Gimme a Gangsta Hoe one that Don't Give a Fuck andthat a Shank the Hoe!
",3,3,2,2,4,2,3,4,2,3,3,2
663,664,"Why do neighborhood barbers always give you the best hair cut but are never on time.  It's like they know that you're notlikely to go anywhere else.
",4,3,3,3,2,3,1,1,1,4,2,2,"Why Do Hood Barbers cut the best but neva on time? Its like they KNOW u notgonna fuck with anyone else...
",3,3,2,2,3,2,3,3,2,3,3,3
664,665,"Just when you think that things are making a turn for the worst, God shows you that he has bigger and better things planned for you.
",4,4,3,4,2,4,1,1,1,4,1,1,"Just when u think that things are making a turn 4the worst, God shows you that he has bigger nbetter things planned 4 u.
",3,3,2,3,2,2,2,2,2,3,3,2
665,666,"Yeah. I'm thinking about doing crossfit because I'm sick of seeing non-hoopersrepresented in those classes. I'm laughing out loud
",3,4,2,3,2,3,1,1,1,3,2,2,"Aye I'm thinking about doing crossfit cuz I'm sick of seeing non hoopersrepresentation in dem classes lol
",3,3,2,2,2,2,2,2,2,2,2,2
666,669,"We took Nyla to the doggie park Saturday. She had a ball! Making\""friends\"" like they're human, it's funny
",4,3,3,4,2,3,2,2,2,4,2,2,"We took Nyla to the doggie park Saturday. She had a ball! Making""friends"" like they're human lol
",3,4,4,4,1,3,1,1,1,3,1,2
667,671,"To every auxiliary member of a D9 that wish they could celebrate with DST but chose to haveone letter and a symbol
",4,3,2,2,3,2,2,2,2,3,2,2,"2 every Aux Member of a D9 that wish they could celebrate with DST but chose to have1 letter and a Symbol.
",3,3,3,3,2,3,2,2,2,2,2,2
668,672,"I don’t trust any bitch around my man. She’s gotta be his sister, cousin, mama, or aunt, because Idon’t mind being rude!
",3,4,2,1,4,2,2,5,2,3,3,1,"ion trust naan bitch round my man she gotta be his sister cuzn mama or aunt cuz Idon't mind being rude !""
",3,3,2,1,3,2,2,3,2,2,2,1
669,667,"Man, I just wanted to make myself some cheese, eggs, and grits and it turned into breakfastfor the whole family. I’m shaking my damn head.
",4,3,2,3,2,3,1,1,1,4,2,1,"Man I just wanted to make me some cheese eggs n grits and it turn into breakfastfor the whole fam Smdh
",3,3,2,2,1,1,3,2,1,2,2,1
670,674,"How are they going to act once I finish this second one or when I get my Phd
",4,3,2,3,2,3,2,2,2,3,2,2,"How they going act when I finish this 2nd one? Orwhen I get that Phd?
",3,4,4,4,1,4,2,1,1,3,1,2
671,673,"This Chinese restaurant slow cooks these pigeons perfectly. It makes me feel thatthis food is really chicken and beef
",4,3,2,2,3,2,3,2,1,3,2,2,"This chinese restaurant slow cooks these pigeons to perfection...makes me feel likethis realy chicken and beef.
",5,4,4,4,1,4,2,1,1,4,1,2
672,677,"The amount of liquor I drank last night was ungodly. But I didn't have a lick ofa hangover...thank you, Patron God
",3,3,2,2,3,2,1,2,2,3,3,2,"The amount of liquor I drunk last nite was ungodly...But I didn't have a lick ofa hangover...Thank you Patron God.
",2,3,2,2,2,2,2,2,2,2,2,2
673,678,"On New Years, I was right by my aunts house. I should've goneto see Raque
",3,3,3,3,2,2,1,1,2,3,2,2,"On New years i was right by my aunt house . I shouldve wentto see && Raquel .
",2,3,2,2,3,2,2,2,2,2,2,3
674,680,"Online identity theft is nothing new. Most of the time, the owner of thepictures never find out. Ever
",4,3,2,3,2,3,2,1,2,4,2,2,"online identity theft is nothing new...most times the owner of thepix never find out. Ever.
",3,3,3,4,1,4,2,1,1,3,1,2
675,681,"Don’t let me find out that bitches on Twitter are trash talking about something which happened last year. Kill yourself, hoe.
",3,4,1,1,5,2,1,5,2,2,4,1,"let me find out bitches on twitter talking shit bout something that happen last year. kill yourself hoe .
",2,3,2,2,4,2,2,4,2,3,2,2
676,683,"It's good to have someone who trusts you despite what rumors suggest.  Someone who is strong but stillgentle
",4,3,4,4,2,3,1,1,1,4,1,2,"Must be nice, Having someone who trusts you despite what they've heard, Someone as mighty as a lion but stillas gentle as a bluebird.
",3,4,3,3,2,3,1,1,1,3,1,2
677,682,"We have K-Cups in my office... and I'm not a coffee drinker but I knowthis makes us fancy. I'm laughing
",4,3,3,4,2,4,2,1,1,4,2,2,"we got Kcups in my office...and I'm not a coffee drinker but I knowthis makes us fancy lol
",3,3,3,3,1,3,2,2,1,3,2,2
678,679,"When you have one of the best defenses in the league, you always give yourself a chanceto make some noise in the playoffs
",4,3,3,4,2,4,1,1,1,4,1,2,"When u have 1 of the Best Defenses in the league u always give ya self a chanceto make noise in Playoffs
",3,3,2,2,3,2,2,2,2,2,2,2
679,684,"I just cursed out my little brothers for not picking up their phones that I boughtthem. Who the fuck do they think they are
",3,4,2,1,4,2,2,4,2,3,3,1,"Just cursed out my lil bros for not picking up they phones that EYE broughtdem...fuckt hey think they are?!
",3,4,2,1,3,2,1,3,2,2,3,1
680,686,"From the looks of it, hardly anyone works today...and I have neverhad this day off before
",4,3,4,4,2,4,1,1,1,4,1,2,"From the look of my I see hardly no one works 2day...and I nevahad this day off before.
",2,2,2,2,2,2,4,2,2,2,4,2
681,685,"I've got two tickets to paradise. Woo woo woo woo.Woo woo woo
",3,4,2,3,3,2,2,2,2,3,2,2,"Ive Got. . 2Tickets To PARADISE . . . , Wo Wo Wo Woo.. Wooo Wooo Wooo .
",4,3,3,4,2,3,2,1,2,3,2,2
682,687,"If your point is that I don’t hold you to the samestandards as I hold myself, you are correct.
",4,3,3,4,2,4,2,1,1,4,1,1,"if your point is that i dont hold you to the samestandards as my self...your correct.
",3,2,2,3,3,2,2,2,2,3,2,2
683,688,"I'll try tomorrow. This flu has been kicking my ass for a week now.I need a nurse! I'm laughing
",4,3,2,3,1,3,1,1,1,3,2,3,"I'll try tomorrow. This flu has been kicking my ass for a week now.I need a nurse! Lol!
",3,3,3,3,1,3,1,1,1,3,2,2
684,689,"That would be an amazing thing to have happen, but Miacan't afford him at all
",4,3,3,4,2,3,2,1,1,4,2,2,"maaaaan dat would be the ultimate Kiss my ass move...but MIAcan't afford him AT ALL...
",3,4,2,2,4,2,3,3,2,2,3,2
685,690,"Yes, it would help a lot if i wasn't so sick.  I don't want to be the one to cause an outbreak of sickness in the workplace.I believe I caught the sickness at work
",4,3,4,4,1,3,2,1,1,4,2,2,"yeah...just would help if I didn't have Ebola! Lol! Don't want to be the outbreak monkey at work. Thinkthat's how I got sick.
",3,3,2,3,2,2,3,2,2,3,2,2
686,691,"I'm not a paid time off user unless I have some fun shit to do...I goin to work regardless of the weather
",4,5,2,2,3,2,2,3,2,3,2,1,"I'm not a PTO user unless I have some fun shit to do...I goin no matter the weather
",3,4,3,3,2,3,2,2,2,3,2,1
687,692,"Nicki knows perfectly well she didn't want to say yes, but she said, \""I also care\"" becauseshe is going to get through it anyway
",4,3,3,4,2,3,2,1,1,4,1,2,"Nicki no dag on well she didn't wanna say yes , but she was like I mind as well causeshe goin get through anyway
",2,3,2,2,3,1,4,2,3,2,4,3
688,693,"and when I couple the fact that I'm now paying it back (I paid forit) I feel nauseous. I'm laughing
",4,3,2,3,1,3,1,1,1,3,2,2,"and when I couple the fact that I'm now paying back (paid forit) I feel nausea lol
",3,2,3,3,1,2,1,1,1,2,2,2
689,696,"There are three people making bad choices, kicking in doors, shouting, and shooting. The police are called but do not get there fast enough and they run away.  They come back and the police are called again.The police get there quickly and arrest all three
",4,3,3,3,3,3,1,2,1,4,2,1,"Kickin doors, shouting, shooting. Police called, came quick, not quick enuf. Thugs return, police called,back in seconds! 3 ARRESTED.
",3,4,2,2,4,2,3,2,2,3,2,1
