Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
598,598,"Everyone puts everything on Twitter. You are taking your last breath while Tweeting out\""RIP to me everyone\""
",3,4,3,3,2,4,2,2,2,4,2,3,"y'all fuckers put everything on twitter , you taking yo last breathes updating a tweet saying""r.i.p to me y'all ""
",2,4,2,1,4,1,3,5,3,2,4,3
599,599,"You are a piece of trash. Please stop acting like you are better than me.I can't handle being treated like that
",3,2,2,2,3,3,1,3,2,3,2,2,"You Eat Dicks For A Living, Talking Bout Don't Drink OutMy Bottle Cant Zeal
",1,1,1,1,5,1,5,5,5,1,5,1
600,600,"If he broke up with you then he is no longer interested. He changed his number so he could talk to other women.He is no longer interested and you need to accept that
",3,4,4,4,2,4,1,2,2,4,2,2,"If the nigga dnt want u he dnt want u changing his number to another phone to talk to his other bitches still meanshe dnt want u! dumbass
",2,4,1,1,4,1,3,5,3,2,5,2
601,601,"I'm not checking my timeline on Twitter anymore.  All of you talk about some of the dumbeststuff and everybody's a deep thinker
",3,3,3,3,2,4,2,2,2,4,2,2,"I'm not check my TL no more, y'all talk about some of the dumbeststuff and everybody DEEP THINKERS
",2,4,2,2,4,2,4,4,3,2,4,2
602,602,"I have always acted the same! I never changed how I acted and some people love me for it, and others stopped bothering me because of it. Either waythe truth is I've always been the same
",3,4,3,3,2,3,2,2,2,3,3,2,"I always been the same ! I never changed .. People love me for it , and others stopped messing with me because it eitherway ! Truth was me
",2,4,3,4,1,2,4,1,3,2,4,2
603,603,"It is crazy how amazing the power of the black man is! You should try being a whiteman! It is freaking amazing! I am laughing my fucking as off
",2,3,1,1,4,1,3,5,4,2,5,2,"Crazy how amazing the power of the Black man is!!"". You should try being a whiteman! Its freaking amazing!!!! Lmfao!
",2,3,1,1,4,1,3,5,4,2,5,2
604,604,"I can't believe how badly my leg is hurt from a bus accident.You should sue the driver
",3,3,3,4,2,4,1,2,2,4,2,2,"wtf yo, i just fucked my leg up in a bus accident.. stupid assdriver ""sue them niggas bro
",2,4,1,1,5,1,3,5,3,2,5,3
605,605,"Is it possible there is a new Champion?The title would fit Big Shows well
",3,2,3,3,2,2,1,1,2,3,3,2,"Could we be looking at a new Champion. The title would lookgood on Big Shows shoulder.
",3,3,3,4,2,3,1,1,2,4,2,2
606,606,"Let's go to the country. I can't wait to see what kind of outfit Santino will be in.I wonder what Khali will wear
",3,2,3,3,1,3,1,1,2,4,2,1,"goes country.. I can't wait to see what kind of outfit santinoand khali will appear in.
",2,2,3,3,1,2,3,1,3,2,4,1
607,607,"So Goldberg Jr. has a challenge for anyone on the roster. He can wait to see who accepts the challenge.
",3,3,3,3,3,3,1,2,2,3,2,2,"So Goldberg jr. Has a challenge for anyone on the roster can wait tosee who accepts the challenge
",2,3,3,3,3,2,4,2,3,2,3,2
608,608,"I'm not going to let her get to me.I'm going to change up the recipe
",3,4,4,3,2,3,1,1,2,4,2,1,"MerrillHood Nigga Ah Bitch Cant Get the Rest Of Me Acky Nd The kitchen Ad HeFlipping Up The recipe .......
",2,5,1,1,5,1,4,5,3,2,5,1
609,609,"I'm singing.  An erection in the morning makes me feel fine.  Damn it, I forgot the words.Ha, ha.  Good morning, then.  Ha, ha
",3,2,3,3,1,3,2,2,2,3,2,2,"*singing* morning wood makes me feel fine-ine...... damn I forgot the wordslol Good morning then lol
",2,2,3,3,1,1,4,2,3,2,4,4
610,610,"They say you can't turn a bad girl good because when a good girl turns bad, she's gone forever. Now, I have to live with the fact that Idid her wrong..
",3,3,3,3,2,3,2,2,2,3,2,2,"They say you cant turn a bad gurl good cuz when a good gurl turns bad shes gone forever. Now I gotta live wit the fact Idid her wrong f ...
",2,3,2,2,3,1,4,3,3,1,4,4
611,611,"I changed lanes and the police tried to follow me, but I was able to evadethem. I'm laughing and I partied tonight
",3,4,3,3,2,3,1,2,2,4,2,2,"Changing lanes the opps tryna catch me im ghost on theyass lmao over turnt tonight
",2,4,1,1,4,1,4,4,3,2,5,3
612,612,"Psalm 40:9. \""I have preached righteousness in the great congregation: lo, I have not refrained mylips, O LORD, thou knowest.\
",4,5,3,4,2,4,1,1,1,5,2,1,"Pro 40:9 I have preached righteousness in the great congregation: lo, I have not refrained mylips, O LORD, thou knowest.
",4,5,3,4,2,4,1,1,1,5,2,1
613,613,"You can call me ugly and I still would not give a fuck because that is dumb as fuck!
",3,4,2,1,4,3,1,4,2,4,2,1,"Yhu can call me ugly ' & i still wouldnt give af ' cause thata be dumb af !
",2,4,2,1,4,1,4,4,3,2,4,4
614,614,"Can you believe that this morning I felt fine, but now I don't feel good atall. I hate being sick
",3,2,3,4,1,3,1,1,2,4,2,2,"Ok so this morning I was fine but I don't feel good atall I hate being sick.
",3,2,3,3,1,2,2,1,2,3,3,3
615,615,"I'm really trying to attend an Auburn University game before the season is over.  University of Georgia, hopefully, because I can'tafford tickets for the damned Iron Bowl
",3,4,3,3,2,3,2,2,2,4,2,3,"I'm really trying to make an AU game before the season is over. UGA hopefully cause I can'tafford no damn iron bowl
",3,4,2,2,3,2,3,3,3,2,4,3
616,616,"I saw them by the bridge last night. There were six buses. I hope the damage wasn't too bad
",3,2,4,4,1,3,1,1,2,4,2,2,"I saw them by bridge street last night. 6 buses. And Ihope it ain't too ugly
",2,3,3,2,3,1,3,3,3,2,4,4
617,617,"Jameis Winston is the big man on campus at Florida State.  I highly doubt he has to rape any woman.  That white girl wants moneyto pay of student loans
",2,3,3,2,3,2,2,3,3,3,3,2,"Jameis Winston is the man on Florida St campus. I highly doubt he has to rape any bitch. That white bitch want money2 pay off student loans
",1,3,1,1,5,1,2,5,5,2,5,2
618,618,"No, fuck Bama. Baylor needs to lose and I don’t know why Oregon is even still up there.
",3,3,2,1,4,2,1,4,3,4,3,1,"naw fuck bama. Baylor need to lose and I don't know why Oregonis still even up there
",2,3,2,1,4,1,3,4,4,2,4,3
619,619,"Father, God Bless you, to thank you for your Prayers, and WeLove you all. In Jesus Christ, Amen
",3,4,4,5,1,3,1,1,2,4,3,1,"Father God Bless you to thank you for your Prayers and WeLove you all in JesusChristName.
",3,4,4,5,1,2,1,1,2,4,3,1
620,620,"Hate that when I go on break, and I don't have a missed text, phonecall, FaceTime, or anything, shaking my head
",4,3,3,4,2,4,1,1,2,4,2,1,"Hate when I come to break n I don't have a missed text phonecall FaceTime or nothin smh
",3,3,3,2,3,2,4,3,3,2,4,4
621,621,"The woman was calling those guys \""brothers\"" and \""cousins\"" after they gave her a date rape drug!I'm shaking my head in amazement.  Women say some crazy things.  I'm laughing so hard
",3,1,3,2,2,3,1,2,2,3,2,1,"Bitch Calling Niggas There Brothers & Cousins After They G Her OutSmh!!! Shit Bitches Say Lmao
",2,1,1,1,4,1,4,5,4,2,5,1
622,622,"I had the Yo Gotti album weeks before it came out. I just finished listening to it. That song is a classic!
",4,3,4,4,2,4,2,2,2,4,2,2,"Even Tho I Had Yo Gotti - I Am Album Weeks Before It Came Out... Just Got Finish Listening ToIt & It's A Classic!!!!!
",2,5,2,2,3,1,4,3,4,2,5,5
623,623,"BCU 29 wins over FAMU 10. The FAMU Marching 100 is back but they couldn't handle the BCU Wildcat marching band.
",3,4,2,2,4,2,1,3,2,3,4,1,"BCU 29 FAMU 10. The FAMU Marching 100 is back, but they couldn't handlethe BCU Wildcat Marching Band.
",3,4,2,2,4,2,1,3,2,3,4,1
624,624,"I really enjoyed the Tribute. Even though we were not supposed to hear, we remember her fondly.Who do you think will be next?
",3,2,4,3,2,2,1,2,2,3,3,3,"thoroughly enjoyed the Tribute. We remember her fondly though we were not supposed to hear, wedid. Who will be next?
",4,3,3,2,3,4,1,3,1,4,2,2
625,625,"This shit-crazy feeling for hope and for a speedy recover! I know heis going to take his time
",3,4,3,2,2,3,2,2,2,4,2,2,"This shit crazy feelin for hope for speedy recovery! I know hegoin to take his time!
",2,4,3,1,2,1,4,3,3,2,4,4
626,626,"Boys out here crack me up when they are with their girl! They try to let you know that they are together by grabbing theirass and shit like that
",2,2,3,2,2,2,2,3,3,3,3,2,"Niggas out here crack me up when they wit there chick! They try to let u know that they 2gether by grabin thereass & shit like that!
",2,2,3,2,2,2,2,3,3,3,3,2
627,627,"That little, ugly, girl is hot. I am going to let her think she did something that she is not doing. Shit, her man is begging me to stop so I will.I guess she is sick.
",3,4,3,1,4,3,2,5,3,4,2,2,"That LITTLE UGLY GIRL HOTT IMA LET HER THINK SHE DID SOMETHING SHE ANIT DO SHIT HER MAN BEGGIN ME TO STOP SO ILLDO ..I GUESS SHE SICK
",2,4,2,1,5,1,5,5,4,1,5,4
628,628,"I don't want to go out tonight, but it's a celebration that I don'tthink I want to miss.\
",4,3,3,4,1,4,1,1,1,4,1,2,"I don't wanna go out tonight but it's a celebration that I don'tthink I sure miss ""
",3,4,3,3,1,2,3,2,2,3,3,3
629,629,"School and basketball with my son takes up all of my time. I need a home cooked meal.What happened to you cooking
",3,2,3,3,2,3,2,2,2,3,2,2,"School & basketball wit my son takes all my time I need a home cooked meal ""what happened to u cooking??""
",2,2,2,1,4,1,1,5,3,2,4,2
630,630,"They are only good on the grill!  I love turkey burgers and I want one now
",3,4,4,3,2,3,2,2,2,3,2,2,"They only good on the grill!! I Luv turkey burgers nI want one now ""
",2,5,2,2,3,1,4,3,3,2,4,4
631,631,"My next girlfriend will not smoke.  I don't even smoke, so why would I wantyou, with your terrible bad breath, to smoke
",3,3,3,3,2,3,1,2,2,3,2,1,"My next bitch will not smoke iont even smoke so why would I wantyo stank breath ass to
",1,3,1,1,5,1,2,5,4,1,5,1
632,632,"My mother has at least ten sores on her body from head to toe, and some of them are very severe.They could take longer than a year to heal
",2,3,3,3,3,2,2,2,3,3,3,3,"My mom has about 10 sores on her body, from head to toe, some of them so severe, that her doctor estimates it wouldtake a year/more to heal
",4,3,4,4,1,4,1,1,2,4,2,2
633,633,"I just asked my baby if she is putting all that grease in her baby's hair. She is talking about it because I am finally going to let itgrow. I am shaking my head, grown little lady.
",4,3,4,4,2,4,1,2,2,4,2,1,"Ijust asked my baby y she putting all that grease in her baby hair she Tom bout cuz im finna let itgrow smh grown lil lady
",2,3,3,2,2,1,4,3,3,2,4,4
634,634,"I really want to apologize too because that's wrong for me to have it come out of my mouth, and say big, wildshit like that to her
",3,4,3,4,2,3,2,2,2,4,2,2,"I really want to apologize to cuz that's wrong for me to come out my mouth and say big wildshit like that to her
",2,4,3,4,3,2,3,3,3,3,4,3
635,635,"Vic is fucking my old bitch, Nunu. She's acting like she didn't fuck him. Bitch, that's my friend, you thinkhe isn't going to tell me
",2,3,1,1,4,1,2,5,3,3,4,2,"Vic fuckin my old bitch nunu she acting like she didn't fuck him bitch that's my Brova u thinkhe not gonna tell me
",2,3,1,1,4,1,3,5,3,2,4,2
636,636,"Be ready for the first episode of the Verse One Show as early as the first week of December
",3,4,3,4,2,3,1,1,2,4,2,2,"Look out for the first episode of the Verse One Show as early asthe first week of December.
",3,3,4,4,3,2,1,2,2,4,3,2
637,637,"I had a dream last night that I was at my house rocking my daughter.What do you think that meant?
",3,3,3,4,1,3,1,1,2,4,2,2,"My dream last night - was at my house and rocked my daughterto sleep. Trying to interpret?
",2,2,3,3,1,2,3,1,2,3,3,3
638,638,"Thanks for the small flat rate priority boxes. I'll remember to use one if I evership a $0.99 VHS tape
",4,2,3,2,2,3,1,3,2,4,2,1,"Thanks for small flat rate priority boxes. I'll remember to use one if I evership a $.99 VHS tape
",3,2,3,2,3,2,1,3,2,3,3,1
639,639,"Department of Commerce and Insurance is a great advocate for Tennessean consumers and businesses.Glad she is in Tennessee
",3,3,4,4,2,3,2,2,2,3,3,3,"dept of Commerce and insurance is a great advocate for Tennessean consumers and businesses.Glad she is in TN!
",3,3,3,3,3,2,3,3,3,3,4,3
640,640,"Watching Eminem on BET, and let me tell you, this dude speaks his mind no matter what! He is going to give you the real facts alltime! Love this dude right here
",3,4,3,3,3,3,2,2,2,4,2,2,"Watchin Eminem on BET and let m tell u this dude speaks his mind no matter what!! He gone give u the real all thetime!! Luv this dude here!
",2,4,3,2,3,2,4,3,3,2,4,4
641,641,"It's really very cold at this game, but watching the San Francisco 49ers make an interception has me feeling pretty good
",3,2,4,4,2,4,1,1,2,4,2,2,"It's really damn cold at this game, but watching the Niners pick one offhas me feeling pretty good.
",3,3,2,2,3,2,1,3,2,3,4,2
642,642,"Loving my daughter and her loving me back is the greatest love of all.  That's all the love I need
",4,3,4,4,1,4,1,1,1,4,1,1,"Lovin my daughter n her lovin me back is da greatest love of all.datsall da love I need!
",2,3,2,2,2,1,4,2,3,2,4,4
643,643,"On lonely days I can deal with. But lonely nights are not what I want. I am shaking my head. I do not wait for love, it waits upon me. Do notrush feelings. I wait to feel.
",4,4,4,3,2,4,1,1,1,4,1,2,"Lonely days I can deal wIt bt lonely nights ain't wat I want...smh..I don't wait fa love,it wait upon me. Don'trush feelings,I wait to feel
",3,4,4,2,2,2,3,2,2,2,4,3
644,644,"Oh my gosh, without makeup, all of you bitches are beasts. Even so, you all look like Homer da Clown! Fucking return of the living dead. I am killing myself laughing, I am just saying
",2,3,1,1,4,1,2,5,4,4,5,1,"Omg without makeup Yall bitches are beasts,even so Yall goes look like Homer Da Clown! Fuckin return of Daliving dead Kmsl ..just saying*
",2,3,1,1,4,1,4,5,4,2,5,5
645,645,"She might have been there with me from the beginning but the only thing that matters is who is going to be there for you at the end
",4,4,3,3,2,4,1,2,2,4,2,2,"She Might Of been there from The Beginning But it Only matters who gonebe there at the end
",2,4,3,2,3,1,4,3,3,2,4,4
646,646,"Holiness is not through worship, meditation, or sacrifices.  It's through focus onour responsibility towards other people
",3,4,3,3,2,3,1,2,2,3,2,2,"Holiness is not through worship, meditation ,or sacrifices. It's through focus onour responsibility toward other people.
",3,4,3,3,2,3,1,2,2,3,2,2
647,647,"Don’t talk or listen. They will observe and if it interests them they pay attention. Wow, this is really me!
",4,3,4,3,2,3,2,2,2,4,2,3,"don't talk or listen. They observe and if it interests them then they pay attention.""Wow this is really me!
",4,3,4,4,2,4,1,1,2,4,2,3
648,648,"It’s going to go well with her and my southern cousin. I think he is planning to visit his Floridiansexual partner. It’s so funny. Pray for him
",3,2,3,3,2,3,2,2,2,4,2,2,"Gonna be great her and my southern cousin think he gonna see his floridapiece lol pray for him
",2,2,3,2,2,1,4,3,3,2,4,4
649,649,"To be clear, no Illinois brothers have won any step show in Illinois in 20years before 07 did it
",3,4,3,3,3,3,2,2,2,4,2,2,"2 be clear NO Illinois Bruhz won any step show in Illinois in 20years before 07 did it....
",3,4,3,2,4,2,3,3,3,3,4,4
650,650,"I want to thank Nashli for setting me and my ace out to 03. You all were making sureand we appreciate it! Laughing but very fucking serious
",3,4,3,3,4,3,2,3,2,4,2,2,"I wanna thank and Nashli for setting me and my ace out to 03. Yall was making sureand we appreciate it! LBVFS
",2,4,3,3,4,2,3,3,3,3,4,3
651,651,"I love where my life is going. I have my eye on everyone.Everyone has a fair chance
",4,4,3,4,2,4,1,1,1,4,2,2,"I love where my life is going. I got my eye on everyone.Everyone has a fair chance
",3,5,2,2,4,2,2,3,2,3,3,2
652,652,"Thats because he is naturally a fat boy. Mogs didn't even notice that I swapped out profile picturesover the last six years. I'm laughing
",3,2,3,2,3,3,2,3,2,4,2,2,"dats cuz he naturally a fat boy...mogs don't even notice I swap out profile pixover last 6 years lol
",2,2,3,1,3,1,4,4,3,2,4,4
653,653,"My brother said pray for my exes. The sad girl said she was going to deal with a new caliber of dudes. She's a gold digger. I'm laughing.It must be a southern thing
",3,2,3,2,3,3,1,3,2,4,2,1,"My bro said pray for my exs sad one said she gonna deal wit a new caliber dudes aka gold digger lolmust be a southern thing
",2,2,3,2,3,2,4,3,3,2,4,3
